open;high;low;close;volume
185.24;186.54;182.885;184.04;3638176
184.5143;187.32;183.16;186.63;1471397
186.94;190.65;185.56;189.46;1562867
189.73;189.84;185.62;185.62;1432913
185.36;188.08;182.81;187.04;1477317
188.72;190.58;187.75;188.06;1229193
183.21;186.23;181.61;185.6;1290369
183.26;183.47;178.11;180.66;2152271
180.06;181.09;178.2988;179.43;2029031
177.38;179.67;175.9363;179.56;1601549
178.76;179.54;174.81;178.0;1475771
172.81;173.76;170.79;172.3;1781412
172.6;174.35;170.74;171.86;2249010
170.13;173.2792;167.46;172.54;2314932
173.04;179.43;172.8722;175.77;2676940
171.96;174.22;169.65;169.92;2235395
168.23;169.85;167.32;168.21;1672846
169.5;169.9;167.4606;167.99;1889528
166.76;166.9;161.93;162.0;3021819
160.1;161.05;158.17;160.59;2498423
161.75;162.011;158.68;159.93;1348623
158.98;160.2;156.81;158.45;2528540
157.69;160.73;156.22;159.57;2045895
159.78;161.705;157.0;158.01;1670399
154.9;156.75;153.7863;154.28;1912368
151.16;155.41;150.68;152.34;3918621
154.02;159.89;153.71;159.59;2854479
161.0;161.5;157.77;158.59;2241037
158.3;158.6;155.6;156.85;1585277
